
==================================
>> SD Card is successfully init at 698
==================================

[INFO] main::setup() | System restarted at 759
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3034687
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346698
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3034687; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3035476
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346708
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3035476; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3036257
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346718
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3036257; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3037045
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346728
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3037045; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3037833
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346738
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3037833; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3038614
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346748
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3038614; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3039404
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346758
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3039404; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3040194
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346768
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3040194; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3040988
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346778
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3040988; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3041776
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346788
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3041776; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3042553
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346798
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3042553; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3043334
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346808
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3043334; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3044138
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346818
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3044138; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3044925
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346828
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3044925; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3045706
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346838
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3045706; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3046494
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346848
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3046494; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3047282
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346858
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3047282; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3048063
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346868
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3048063; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3048851
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346878
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3048851; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3049639
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346888
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3049639; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3050421
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346898
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3050421; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3051210
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346908
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3051210; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3052010
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346918
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3052010; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3052791
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346928
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3052791; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3053578
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346938
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3053578; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3054365
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346948
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3054365; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3055146
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346958
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3055146; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3055933
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346968
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3055933; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3056720
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346978
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3056720; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3057501
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346988
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3057501; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3058288
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346998
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3058288; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3059076
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347008
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3059076; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3059857
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347018
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3059857; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3060644
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347028
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3060644; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3061432
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347038
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3061432; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3062215
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347048
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3062215; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3063030
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347058
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3063030; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3063817
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347068
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3063817; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3064598
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347078
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3064598; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3065385
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347088
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3065385; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3066172
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347098
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3066172; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3066959
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347108
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3066959; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3067740
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347118
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3067740; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3068528
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347128
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3068528; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3069316
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978347138
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3069316; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
