
==================================
>> SD Card is successfully init at 609
==================================

[INFO] main::setup() | System restarted at 669
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547996; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548006
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548006; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548006; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548016
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548016; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548016; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548026
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548026; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548026; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548036
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548036; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548036; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548046
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548046; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548046; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548056
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548056; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548056; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548066
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548066; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548066; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548076
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548076; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548076; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548086
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548086; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548086; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548096
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548096; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548096; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548106
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548106; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548106; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548116
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548116; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548116; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548126
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548126; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548126; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548136
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548136; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548136; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548146
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548146; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548146; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548156
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548156; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548156; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548166
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548166; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548166; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548176
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548176; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548176; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548186
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548186; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548186; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548196
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548196; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548196; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548206
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548206; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548206; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548216
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548216; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548216; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548226
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548226; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548226; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548236
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548236; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548236; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548246
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548246; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548246; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548256
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548256; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548256; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548266
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548266; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548266; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548276
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548276; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548276; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548286
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548286; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548286; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548296
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548296; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548296; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548306
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548306; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548306; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548316
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548316; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548316; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548326
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548326; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548326; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548336
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548336; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548336; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548346
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548346; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548346; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548356
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548356; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548356; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548366
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548366; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548366; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740548376
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740548376; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740548376; relay_reset_timestamp_s = 1740550553
